"","close","high","low","open","volumefrom","volumeto","CTime","from_sym","to_sym","LastTime"
6.899e-5,6.923e-5,6.899e-5,6.923e-5,8,5.536e-4,2018-10-29T12:32:00Z,INS,BTC,2018-10-29T12:29:00Z
6.899e-5,6.899e-5,6.899e-5,6.899e-5,925.01,0.06417,2018-10-29T12:33:00Z,INS,BTC,2018-10-29T12:29:00Z
6.899e-5,6.899e-5,6.899e-5,6.899e-5,0,0,2018-10-29T12:34:00Z,INS,BTC,2018-10-29T12:29:00Z
6.936e-5,6.936e-5,6.899e-5,6.899e-5,0,0,2018-10-29T12:35:00Z,INS,BTC,2018-10-29T12:29:00Z
1.515e-5,1.515e-5,1.512e-5,1.512e-5,7420.4,0.1124,2018-10-29T12:30:00Z,BTS,BTC,2018-10-29T12:29:00Z
1.515e-5,1.517e-5,1.512e-5,1.517e-5,38919.52,0.5887,2018-10-29T12:31:00Z,BTS,BTC,2018-10-29T12:29:00Z
1.514e-5,1.514e-5,1.513e-5,1.514e-5,16139,0.2445,2018-10-29T12:32:00Z,BTS,BTC,2018-10-29T12:29:00Z
1.514e-5,1.515e-5,1.513e-5,1.515e-5,3503,0.05294,2018-10-29T12:33:00Z,BTS,BTC,2018-10-29T12:29:00Z
1.514e-5,1.514e-5,1.514e-5,1.514e-5,0,0,2018-10-29T12:34:00Z,BTS,BTC,2018-10-29T12:29:00Z
1.513e-5,1.514e-5,1.513e-5,1.514e-5,0,0,2018-10-29T12:35:00Z,BTS,BTC,2018-10-29T12:29:00Z
7.62e-6,0.03282,0.03151,0.03151,31447,0.2395,2018-10-29T12:30:00Z,NPXS,ETH,2018-10-29T12:29:00Z
7.94e-6,0.03149,0.03023,0.03023,1047321,8.31,2018-10-29T12:31:00Z,NPXS,ETH,2018-10-29T12:29:00Z
7.63e-6,0.03144,0.03144,0.03144,325171,2.48,2018-10-29T12:32:00Z,NPXS,ETH,2018-10-29T12:29:00Z
7.64e-6,0.03273,0.03142,0.03273,729483,5.57,2018-10-29T12:33:00Z,NPXS,ETH,2018-10-29T12:29:00Z
7.64e-6,0.03142,0.03142,0.03142,0,0,2018-10-29T12:34:00Z,NPXS,ETH,2018-10-29T12:29:00Z
7.96e-6,0.03142,7.96e-6,0.03142,0,0,2018-10-29T12:35:00Z,NPXS,ETH,2018-10-29T12:29:00Z
0.00414,0.004143,0.004139,0.004141,23.94,0.09911,2018-10-29T12:30:00Z,BTG,BTC,2018-10-29T12:29:00Z
0.004143,0.004146,0.00414,0.00414,33.68,0.1397,2018-10-29T12:31:00Z,BTG,BTC,2018-10-29T12:29:00Z
0.004142,0.004146,0.00414,0.004143,74.46,0.3083,2018-10-29T12:32:00Z,BTG,BTC,2018-10-29T12:29:00Z
0.004144,0.004144,0.004142,0.004142,43.24,0.1791,2018-10-29T12:33:00Z,BTG,BTC,2018-10-29T12:29:00Z
0.004144,0.004144,0.004144,0.004144,0,0,2018-10-29T12:34:00Z,BTG,BTC,2018-10-29T12:29:00Z
0.004145,0.004145,0.004144,0.004144,0,0,2018-10-29T12:35:00Z,BTG,BTC,2018-10-29T12:29:00Z
0.0074400000000000004,0.001491,0.001487,0.001491,105088.82,781.81,2018-10-29T12:30:00Z,ADA,BNB,2018-10-29T12:29:00Z
0.007433,0.001489,0.001487,0.001489,102272.42,760.17,2018-10-29T12:31:00Z,ADA,BNB,2018-10-29T12:29:00Z
0.007421,0.001492,0.001488,0.00149,213901.44,1587.38,2018-10-29T12:32:00Z,ADA,BNB,2018-10-29T12:29:00Z
0.007418,0.00149,0.001486,0.00149,132693,984.27,2018-10-29T12:33:00Z,ADA,BNB,2018-10-29T12:29:00Z
0.007418,0.001487,0.001487,0.001487,0,0,2018-10-29T12:34:00Z,ADA,BNB,2018-10-29T12:29:00Z
0.007411,0.007411,0.001487,0.001487,0,0,2018-10-29T12:35:00Z,ADA,BNB,2018-10-29T12:29:00Z
2.57e-5,2.573e-5,2.568e-5,2.572e-5,69748.85,1.78,2018-10-29T12:30:00Z,GNT,BTC,2018-10-29T12:29:00Z
2.568e-5,2.57e-5,2.565e-5,2.569e-5,16458.63,0.4213,2018-10-29T12:31:00Z,GNT,BTC,2018-10-29T12:29:00Z
2.565e-5,2.569e-5,2.563e-5,2.567e-5,31936.74,0.8149,2018-10-29T12:32:00Z,GNT,BTC,2018-10-29T12:29:00Z
2.552e-5,2.567e-5,2.552e-5,2.565e-5,6784.62,0.1731,2018-10-29T12:33:00Z,GNT,BTC,2018-10-29T12:29:00Z
2.552e-5,2.552e-5,2.552e-5,2.552e-5,0,0,2018-10-29T12:34:00Z,GNT,BTC,2018-10-29T12:29:00Z
2.551e-5,2.552e-5,2.551e-5,2.552e-5,0,0,2018-10-29T12:35:00Z,GNT,BTC,2018-10-29T12:29:00Z
1.393e-5,1.398e-5,1.391e-5,1.398e-5,13639.12,0.19,2018-10-29T12:30:00Z,THETA,BTC,2018-10-29T12:29:00Z
1.399e-5,1.399e-5,1.398e-5,1.398e-5,8965,0.1254,2018-10-29T12:31:00Z,THETA,BTC,2018-10-29T12:29:00Z
1.393e-5,1.399e-5,1.393e-5,1.399e-5,981,0.01367,2018-10-29T12:32:00Z,THETA,BTC,2018-10-29T12:29:00Z
1.387e-5,1.393e-5,1.381e-5,1.393e-5,313955,4.35,2018-10-29T12:33:00Z,THETA,BTC,2018-10-29T12:29:00Z
1.387e-5,1.387e-5,1.387e-5,1.387e-5,0,0,2018-10-29T12:34:00Z,THETA,BTC,2018-10-29T12:29:00Z
1.384e-5,1.387e-5,1.384e-5,1.387e-5,0,0,2018-10-29T12:35:00Z,THETA,BTC,2018-10-29T12:29:00Z
3.33e-6,3.34e-6,3.33e-6,3.34e-6,54225,0.1805,2018-10-29T12:30:00Z,LEND,BTC,2018-10-29T12:29:00Z
3.31e-6,3.32e-6,3.31e-6,3.32e-6,60010,0.1986,2018-10-29T12:31:00Z,LEND,BTC,2018-10-29T12:29:00Z
3.29e-6,3.31e-6,3.29e-6,3.31e-6,26167.04,0.08639,2018-10-29T12:32:00Z,LEND,BTC,2018-10-29T12:29:00Z
3.26e-6,3.29e-6,3.24e-6,3.29e-6,925867.22,3.02,2018-10-29T12:33:00Z,LEND,BTC,2018-10-29T12:29:00Z
3.26e-6,3.26e-6,3.26e-6,3.26e-6,0,0,2018-10-29T12:34:00Z,LEND,BTC,2018-10-29T12:29:00Z
3.25e-6,3.26e-6,3.25e-6,3.26e-6,0,0,2018-10-29T12:35:00Z,LEND,BTC,2018-10-29T12:29:00Z
1.687e-5,1.687e-5,1.679e-5,1.683e-5,9866,0.1663,2018-10-29T12:30:00Z,BCPT,BTC,2018-10-29T12:29:00Z
1.688e-5,1.689e-5,1.685e-5,1.685e-5,8018.95,0.1351,2018-10-29T12:31:00Z,BCPT,BTC,2018-10-29T12:29:00Z
1.682e-5,1.687e-5,1.682e-5,1.687e-5,4289.89,0.07221,2018-10-29T12:32:00Z,BCPT,BTC,2018-10-29T12:29:00Z
1.677e-5,1.682e-5,1.676e-5,1.682e-5,85435.3,1.43,2018-10-29T12:33:00Z,BCPT,BTC,2018-10-29T12:29:00Z
1.677e-5,1.677e-5,1.677e-5,1.677e-5,0,0,2018-10-29T12:34:00Z,BCPT,BTC,2018-10-29T12:29:00Z
1.672e-5,1.677e-5,1.672e-5,1.677e-5,0,0,2018-10-29T12:35:00Z,BCPT,BTC,2018-10-29T12:29:00Z
0.7644,0.7644,0.7639,0.7639,2.23,1.7,2018-10-29T12:30:00Z,DASH,ETH,2018-10-29T12:29:00Z
0.7644,0.7644,0.7644,0.7644,1.14,0.8683,2018-10-29T12:31:00Z,DASH,ETH,2018-10-29T12:29:00Z
0.7649,0.7649,0.7647,0.7647,3.22,2.46,2018-10-29T12:32:00Z,DASH,ETH,2018-10-29T12:29:00Z
0.765,0.765,0.7645,0.7645,15.61,11.94,2018-10-29T12:33:00Z,DASH,ETH,2018-10-29T12:29:00Z
0.765,0.765,0.765,0.765,0,0,2018-10-29T12:34:00Z,DASH,ETH,2018-10-29T12:29:00Z
0.7648,0.765,0.7648,0.765,0,0,2018-10-29T12:35:00Z,DASH,ETH,2018-10-29T12:29:00Z
0.002384,0.002384,0.002374,0.002374,10119,24.11,2018-10-29T12:30:00Z,TRX,BNB,2018-10-29T12:29:00Z
0.002369,0.002384,0.002369,0.002384,5305,12.61,2018-10-29T12:31:00Z,TRX,BNB,2018-10-29T12:29:00Z
0.002372,0.002372,0.002364,0.00237,17850,42.21,2018-10-29T12:32:00Z,TRX,BNB,2018-10-29T12:29:00Z
0.00236,0.002372,0.002356,0.002372,31788,75.02,2018-10-29T12:33:00Z,TRX,BNB,2018-10-29T12:29:00Z
0.00236,0.00236,0.00236,0.00236,0,0,2018-10-29T12:34:00Z,TRX,BNB,2018-10-29T12:29:00Z
0.002365,0.002365,0.00236,0.00236,0,0,2018-10-29T12:35:00Z,TRX,BNB,2018-10-29T12:29:00Z
0.01556,0.01557,0.01553,0.01556,2479.46,38.64,2018-10-29T12:30:00Z,OMG,ETH,2018-10-29T12:29:00Z
0.01557,0.01557,0.01554,0.01556,859.06,13.4,2018-10-29T12:31:00Z,OMG,ETH,2018-10-29T12:29:00Z
0.01555,0.01557,0.01555,0.01557,6257.8,97.51,2018-10-29T12:32:00Z,OMG,ETH,2018-10-29T12:29:00Z
0.01557,0.01557,0.01557,0.01557,20.59,0.3205,2018-10-29T12:33:00Z,OMG,ETH,2018-10-29T12:29:00Z
0.01557,0.01557,0.01557,0.01557,0,0,2018-10-29T12:34:00Z,OMG,ETH,2018-10-29T12:29:00Z
0.01558,0.01558,0.01557,0.01557,0,0,2018-10-29T12:35:00Z,OMG,ETH,2018-10-29T12:29:00Z
1.677e-5,1.683e-5,1.677e-5,1.677e-5,14486.41,0.2423,2018-10-29T12:30:00Z,LRC,BTC,2018-10-29T12:29:00Z
1.66e-5,1.677e-5,1.653e-5,1.677e-5,187572.53,3.11,2018-10-29T12:31:00Z,LRC,BTC,2018-10-29T12:29:00Z
1.654e-5,1.66e-5,1.654e-5,1.659e-5,6126.98,0.1015,2018-10-29T12:32:00Z,LRC,BTC,2018-10-29T12:29:00Z
1.657e-5,1.661e-5,1.657e-5,1.658e-5,9309.12,0.1543,2018-10-29T12:33:00Z,LRC,BTC,2018-10-29T12:29:00Z
1.657e-5,1.657e-5,1.657e-5,1.657e-5,0,0,2018-10-29T12:34:00Z,LRC,BTC,2018-10-29T12:29:00Z
1.654e-5,1.657e-5,1.654e-5,1.657e-5,0,0,2018-10-29T12:35:00Z,LRC,BTC,2018-10-29T12:29:00Z
3.437e-4,3.441e-4,3.437e-4,3.441e-4,37912.11,13.02,2018-10-29T12:30:00Z,GTO,ETH,2018-10-29T12:29:00Z
3.429e-4,3.439e-4,3.425e-4,3.437e-4,24099.39,8.26,2018-10-29T12:31:00Z,GTO,ETH,2018-10-29T12:29:00Z
3.432e-4,3.432e-4,3.429e-4,3.429e-4,66786.1,22.91,2018-10-29T12:32:00Z,GTO,ETH,2018-10-29T12:29:00Z
3.421e-4,3.432e-4,3.42e-4,3.423e-4,82342.72,28.18,2018-10-29T12:33:00Z,GTO,ETH,2018-10-29T12:29:00Z
3.421e-4,3.421e-4,3.421e-4,3.421e-4,0,0,2018-10-29T12:34:00Z,GTO,ETH,2018-10-29T12:29:00Z
3.419e-4,3.421e-4,3.419e-4,3.421e-4,0,0,2018-10-29T12:35:00Z,GTO,ETH,2018-10-29T12:29:00Z
0.002072,0.03158,0.03151,0.03151,2755.35,5.71,2018-10-29T12:30:00Z,LINK,ETH,2018-10-29T12:29:00Z
0.002077,0.03149,0.03149,0.03149,0.23,4.777e-4,2018-10-29T12:31:00Z,LINK,ETH,2018-10-29T12:29:00Z
0.002069,0.03161,0.03144,0.03161,7506,15.53,2018-10-29T12:32:00Z,LINK,ETH,2018-10-29T12:29:00Z
0.002069,0.03156,0.03135,0.03137,3147,6.51,2018-10-29T12:33:00Z,LINK,ETH,2018-10-29T12:29:00Z
0.002069,0.03142,0.03142,0.03142,0,0,2018-10-29T12:34:00Z,LINK,ETH,2018-10-29T12:29:00Z
0.002076,0.03142,0.002076,0.03142,0,0,2018-10-29T12:35:00Z,LINK,ETH,2018-10-29T12:29:00Z
0.0139,0.03153,0.03151,0.03152,1543.55,21.45,2018-10-29T12:30:00Z,LSK,ETH,2018-10-29T12:29:00Z
0.0139,0.03149,0.03148,0.03149,1029.27,14.31,2018-10-29T12:31:00Z,LSK,ETH,2018-10-29T12:29:00Z
0.01393,0.03144,0.03143,0.03143,819.45,11.41,2018-10-29T12:32:00Z,LSK,ETH,2018-10-29T12:29:00Z
0.01394,0.03142,0.03142,0.03142,399.63,5.57,2018-10-29T12:33:00Z,LSK,ETH,2018-10-29T12:29:00Z
0.01394,0.03142,0.03142,0.03142,0,0,2018-10-29T12:34:00Z,LSK,ETH,2018-10-29T12:29:00Z
0.01392,0.03142,0.01392,0.03142,0,0,2018-10-29T12:35:00Z,LSK,ETH,2018-10-29T12:29:00Z
1.46e-5,1.46e-5,1.455e-5,1.455e-5,2620,0.03822,2018-10-29T12:30:00Z,POA,BTC,2018-10-29T12:29:00Z
1.464e-5,1.464e-5,1.46e-5,1.46e-5,3500,0.05123,2018-10-29T12:31:00Z,POA,BTC,2018-10-29T12:29:00Z
1.44e-5,1.467e-5,1.439e-5,1.465e-5,670728.72,9.69,2018-10-29T12:32:00Z,POA,BTC,2018-10-29T12:29:00Z
1.428e-5,1.438e-5,1.421e-5,1.43e-5,97268.9,1.39,2018-10-29T12:33:00Z,POA,BTC,2018-10-29T12:29:00Z
1.428e-5,1.428e-5,1.428e-5,1.428e-5,0,0,2018-10-29T12:34:00Z,POA,BTC,2018-10-29T12:29:00Z
1.446e-5,1.446e-5,1.428e-5,1.428e-5,0,0,2018-10-29T12:35:00Z,POA,BTC,2018-10-29T12:29:00Z
4.13e-6,4.14e-6,4.12e-6,4.12e-6,16946.64,0.06999,2018-10-29T12:30:00Z,DNT,BTC,2018-10-29T12:29:00Z
4.12e-6,4.13e-6,4.12e-6,4.13e-6,97296,0.401,2018-10-29T12:31:00Z,DNT,BTC,2018-10-29T12:29:00Z
4.12e-6,4.14e-6,4.12e-6,4.12e-6,351231.7,1.44,2018-10-29T12:32:00Z,DNT,BTC,2018-10-29T12:29:00Z
4.08e-6,4.1e-6,4.07e-6,4.09e-6,216804,0.8829,2018-10-29T12:33:00Z,DNT,BTC,2018-10-29T12:29:00Z
4.08e-6,4.08e-6,4.08e-6,4.08e-6,0,0,2018-10-29T12:34:00Z,DNT,BTC,2018-10-29T12:29:00Z
4.11e-6,4.11e-6,4.08e-6,4.08e-6,0,0,2018-10-29T12:35:00Z,DNT,BTC,2018-10-29T12:29:00Z
1.675e-5,1.678e-5,1.675e-5,1.678e-5,560,0.009383,2018-10-29T12:30:00Z,SUB,BTC,2018-10-29T12:29:00Z
1.678e-5,1.679e-5,1.675e-5,1.675e-5,386,0.006466,2018-10-29T12:31:00Z,SUB,BTC,2018-10-29T12:29:00Z
1.679e-5,1.679e-5,1.675e-5,1.675e-5,26015.1,0.4355,2018-10-29T12:32:00Z,SUB,BTC,2018-10-29T12:29:00Z
1.674e-5,1.678e-5,1.67e-5,1.674e-5,1040,0.01737,2018-10-29T12:33:00Z,SUB,BTC,2018-10-29T12:29:00Z
1.674e-5,1.674e-5,1.674e-5,1.674e-5,0,0,2018-10-29T12:34:00Z,SUB,BTC,2018-10-29T12:29:00Z
1.667e-5,1.674e-5,1.667e-5,1.674e-5,0,0,2018-10-29T12:35:00Z,SUB,BTC,2018-10-29T12:29:00Z
1.009e-4,0.03171,0.03131,0.03151,86406,8.72,2018-10-29T12:30:00Z,CDT,ETH,2018-10-29T12:29:00Z
1.007e-4,0.03189,0.03129,0.03149,421372,42.42,2018-10-29T12:31:00Z,CDT,ETH,2018-10-29T12:29:00Z
1.005e-4,0.03174,0.03144,0.03164,183038,18.4,2018-10-29T12:32:00Z,CDT,ETH,2018-10-29T12:29:00Z
1.015e-4,0.03142,0.03122,0.03122,7788,0.7907,2018-10-29T12:33:00Z,CDT,ETH,2018-10-29T12:29:00Z
1.015e-4,0.03142,0.03142,0.03142,0,0,2018-10-29T12:34:00Z,CDT,ETH,2018-10-29T12:29:00Z
9.962e-5,0.03142,9.962e-5,0.03142,0,0,2018-10-29T12:35:00Z,CDT,ETH,2018-10-29T12:29:00Z
0.001593,0.03157,0.03151,0.03156,12453.74,19.84,2018-10-29T12:30:00Z,ELF,ETH,2018-10-29T12:29:00Z
0.001594,0.03154,0.03148,0.03149,14335.36,22.84,2018-10-29T12:31:00Z,ELF,ETH,2018-10-29T12:29:00Z
0.001596,0.03148,0.03144,0.03144,4649.65,7.42,2018-10-29T12:32:00Z,ELF,ETH,2018-10-29T12:29:00Z
0.001597,0.03143,0.03142,0.03143,33140.62,52.92,2018-10-29T12:33:00Z,ELF,ETH,2018-10-29T12:29:00Z
0.001597,0.03142,0.03142,0.03142,0,0,2018-10-29T12:34:00Z,ELF,ETH,2018-10-29T12:29:00Z
0.00159,0.03142,0.00159,0.03142,0,0,2018-10-29T12:35:00Z,ELF,ETH,2018-10-29T12:29:00Z
1.8e-4,1.8e-4,1.8e-4,1.8e-4,315.01,0.056710000000000003,2018-10-29T12:30:00Z,EDO,BTC,2018-10-29T12:29:00Z
1.8e-4,1.8e-4,1.798e-4,1.8e-4,400.12,0.07199,2018-10-29T12:31:00Z,EDO,BTC,2018-10-29T12:29:00Z
1.785e-4,1.8e-4,1.778e-4,1.8e-4,10826.26,1.93,2018-10-29T12:32:00Z,EDO,BTC,2018-10-29T12:29:00Z
1.772e-4,1.791e-4,1.761e-4,1.785e-4,4542,0.8029,2018-10-29T12:33:00Z,EDO,BTC,2018-10-29T12:29:00Z
1.772e-4,1.772e-4,1.772e-4,1.772e-4,0,0,2018-10-29T12:34:00Z,EDO,BTC,2018-10-29T12:29:00Z
1.768e-4,1.772e-4,1.768e-4,1.772e-4,0,0,2018-10-29T12:35:00Z,EDO,BTC,2018-10-29T12:29:00Z
0.005186,0.03166,0.03147,0.03147,2026.22,10.51,2018-10-29T12:30:00Z,WAN,ETH,2018-10-29T12:29:00Z
0.005195,0.03164,0.03147,0.03147,10753.43,55.87,2018-10-29T12:31:00Z,WAN,ETH,2018-10-29T12:29:00Z
0.005184,0.03163,0.03144,0.03156,13922.22,72.18,2018-10-29T12:32:00Z,WAN,ETH,2018-10-29T12:29:00Z
0.005185,0.03146,0.03138,0.03144,7660.81,39.72,2018-10-29T12:33:00Z,WAN,ETH,2018-10-29T12:29:00Z
0.005185,0.03142,0.03142,0.03142,0,0,2018-10-29T12:34:00Z,WAN,ETH,2018-10-29T12:29:00Z
0.005102,0.03142,0.005102,0.03142,0,0,2018-10-29T12:35:00Z,WAN,ETH,2018-10-29T12:29:00Z
0.001664,0.001671,0.00166,0.00166,417.5,0.7021,2018-10-29T12:30:00Z,XZC,BTC,2018-10-29T12:29:00Z
0.001667,0.00167,0.001664,0.001664,258.85,0.4346,2018-10-29T12:31:00Z,XZC,BTC,2018-10-29T12:29:00Z
0.001668,0.00167,0.001668,0.00167,130.73,0.2193,2018-10-29T12:32:00Z,XZC,BTC,2018-10-29T12:29:00Z
0.001677,0.001679,0.001673,0.001673,90.72,0.1527,2018-10-29T12:33:00Z,XZC,BTC,2018-10-29T12:29:00Z
0.001677,0.001677,0.001677,0.001677,0,0,2018-10-29T12:34:00Z,XZC,BTC,2018-10-29T12:29:00Z
0.001676,0.001677,0.001676,0.001677,0,0,2018-10-29T12:35:00Z,XZC,BTC,2018-10-29T12:29:00Z
4.99e-6,4.99e-6,4.95e-6,4.95e-6,617181,3.08,2018-10-29T12:30:00Z,PHX,BTC,2018-10-29T12:29:00Z
4.99e-6,5.02e-6,4.96e-6,5e-6,515907,2.58,2018-10-29T12:31:00Z,PHX,BTC,2018-10-29T12:29:00Z
4.96e-6,4.97e-6,4.96e-6,4.96e-6,174592,0.8663,2018-10-29T12:32:00Z,PHX,BTC,2018-10-29T12:29:00Z
4.97e-6,4.98e-6,4.95e-6,4.96e-6,217439,1.08,2018-10-29T12:33:00Z,PHX,BTC,2018-10-29T12:29:00Z
4.97e-6,4.97e-6,4.97e-6,4.97e-6,0,0,2018-10-29T12:34:00Z,PHX,BTC,2018-10-29T12:29:00Z
4.99e-6,4.99e-6,4.97e-6,4.97e-6,0,0,2018-10-29T12:35:00Z,PHX,BTC,2018-10-29T12:29:00Z
5.76e-5,5.776e-5,5.76e-5,5.776e-5,5332,0.3071,2018-10-29T12:30:00Z,BRD,BTC,2018-10-29T12:29:00Z
5.76e-5,5.777e-5,5.76e-5,5.776e-5,1018,0.05871,2018-10-29T12:31:00Z,BRD,BTC,2018-10-29T12:29:00Z
5.76e-5,5.76e-5,5.76e-5,5.76e-5,0,0,2018-10-29T12:32:00Z,BRD,BTC,2018-10-29T12:29:00Z
5.774e-5,5.774e-5,5.76e-5,5.76e-5,86,0.004966,2018-10-29T12:33:00Z,BRD,BTC,2018-10-29T12:29:00Z
5.774e-5,5.774e-5,5.774e-5,5.774e-5,0,0,2018-10-29T12:34:00Z,BRD,BTC,2018-10-29T12:29:00Z
5.779e-5,5.779e-5,5.774e-5,5.774e-5,0,0,2018-10-29T12:35:00Z,BRD,BTC,2018-10-29T12:29:00Z
1.236e-4,1.237e-4,1.236e-4,1.237e-4,33.24,0.004107,2018-10-29T12:30:00Z,ARK,BTC,2018-10-29T12:29:00Z
1.236e-4,1.236e-4,1.236e-4,1.236e-4,252.58,0.03119,2018-10-29T12:31:00Z,ARK,BTC,2018-10-29T12:29:00Z
1.236e-4,1.236e-4,1.236e-4,1.236e-4,1402.12,0.1732,2018-10-29T12:32:00Z,ARK,BTC,2018-10-29T12:29:00Z
1.236e-4,1.236e-4,1.236e-4,1.236e-4,308.25,0.03807,2018-10-29T12:33:00Z,ARK,BTC,2018-10-29T12:29:00Z
1.236e-4,1.236e-4,1.236e-4,1.236e-4,0,0,2018-10-29T12:34:00Z,ARK,BTC,2018-10-29T12:29:00Z
1.236e-4,1.236e-4,1.236e-4,1.236e-4,0,0,2018-10-29T12:35:00Z,ARK,BTC,2018-10-29T12:29:00Z
6.125e-5,0.03151,0.03135,0.03135,2135971.61,130.83,2018-10-29T12:30:00Z,IOST,ETH,2018-10-29T12:29:00Z
6.129e-5,0.03149,0.03133,0.03149,1486063.68,91.08,2018-10-29T12:31:00Z,IOST,ETH,2018-10-29T12:29:00Z
6.139e-5,0.03144,0.03128,0.03144,2257960.17,138.61,2018-10-29T12:32:00Z,IOST,ETH,2018-10-29T12:29:00Z
6.143e-5,0.03142,0.03126,0.03142,228269.17,14.02,2018-10-29T12:33:00Z,IOST,ETH,2018-10-29T12:29:00Z
6.143e-5,0.03142,0.03142,0.03142,0,0,2018-10-29T12:34:00Z,IOST,ETH,2018-10-29T12:29:00Z
6.111e-5,0.03142,6.111e-5,0.03142,0,0,2018-10-29T12:35:00Z,IOST,ETH,2018-10-29T12:29:00Z
1.711e-4,0.03174,0.03145,0.03169,2858474.13,488.96,2018-10-29T12:30:00Z,ZIL,ETH,2018-10-29T12:29:00Z
1.712e-4,0.03155,0.03137,0.03143,649396.09,111.15,2018-10-29T12:31:00Z,ZIL,ETH,2018-10-29T12:29:00Z
1.711e-4,0.0315,0.03121,0.0315,3455970.43,591.38,2018-10-29T12:32:00Z,ZIL,ETH,2018-10-29T12:29:00Z
1.709e-4,0.03148,0.03124,0.03148,178605.8,30.53,2018-10-29T12:33:00Z,ZIL,ETH,2018-10-29T12:29:00Z
1.709e-4,0.03142,0.03142,0.03142,0,0,2018-10-29T12:34:00Z,ZIL,ETH,2018-10-29T12:29:00Z
1.703e-4,0.03142,1.703e-4,0.03142,0,0,2018-10-29T12:35:00Z,ZIL,ETH,2018-10-29T12:29:00Z
1.66e-6,1.67e-6,1.65e-6,1.65e-6,218636.16,0.3623,2018-10-29T12:30:00Z,TNB,BTC,2018-10-29T12:29:00Z
1.66e-6,1.67e-6,1.66e-6,1.67e-6,302096.03,0.5013,2018-10-29T12:31:00Z,TNB,BTC,2018-10-29T12:29:00Z
1.66e-6,1.67e-6,1.66e-6,1.66e-6,576761,0.962,2018-10-29T12:32:00Z,TNB,BTC,2018-10-29T12:29:00Z
1.66e-6,1.67e-6,1.66e-6,1.66e-6,196318.44,0.3277,2018-10-29T12:33:00Z,TNB,BTC,2018-10-29T12:29:00Z
1.66e-6,1.66e-6,1.66e-6,1.66e-6,0,0,2018-10-29T12:34:00Z,TNB,BTC,2018-10-29T12:29:00Z
1.66e-6,1.66e-6,1.66e-6,1.66e-6,0,0,2018-10-29T12:35:00Z,TNB,BTC,2018-10-29T12:29:00Z
4.82e-6,4.82e-6,4.78e-6,4.79e-6,40145.43,0.1932,2018-10-29T12:30:00Z,WPR,BTC,2018-10-29T12:29:00Z
4.8e-6,4.82e-6,4.8e-6,4.82e-6,54996.18,0.2644,2018-10-29T12:31:00Z,WPR,BTC,2018-10-29T12:29:00Z
4.78e-6,4.8e-6,4.78e-6,4.8e-6,4404,0.02105,2018-10-29T12:32:00Z,WPR,BTC,2018-10-29T12:29:00Z
4.77e-6,4.79e-6,4.77e-6,4.78e-6,3273.99,0.01566,2018-10-29T12:33:00Z,WPR,BTC,2018-10-29T12:29:00Z
4.77e-6,4.77e-6,4.77e-6,4.77e-6,0,0,2018-10-29T12:34:00Z,WPR,BTC,2018-10-29T12:29:00Z
4.79e-6,4.79e-6,4.77e-6,4.77e-6,0,0,2018-10-29T12:35:00Z,WPR,BTC,2018-10-29T12:29:00Z
1.98e-5,1.98e-5,1.98e-5,1.98e-5,0,0,2018-10-29T12:30:00Z,TRIG,BTC,2018-10-29T12:29:00Z
1.98e-5,1.98e-5,1.98e-5,1.98e-5,0,0,2018-10-29T12:31:00Z,TRIG,BTC,2018-10-29T12:29:00Z
1.98e-5,1.98e-5,1.98e-5,1.98e-5,0,0,2018-10-29T12:32:00Z,TRIG,BTC,2018-10-29T12:29:00Z
1.98e-5,1.98e-5,1.98e-5,1.98e-5,0,0,2018-10-29T12:33:00Z,TRIG,BTC,2018-10-29T12:29:00Z
1.98e-5,1.98e-5,1.98e-5,1.98e-5,0,0,2018-10-29T12:34:00Z,TRIG,BTC,2018-10-29T12:29:00Z
1.98e-5,1.98e-5,1.98e-5,1.98e-5,0,0,2018-10-29T12:35:00Z,TRIG,BTC,2018-10-29T12:29:00Z
4.022e-5,4.022e-5,4.021e-5,4.021e-5,30376,1.22,2018-10-29T12:30:00Z,WABI,BTC,2018-10-29T12:29:00Z
4.021e-5,4.022e-5,4.021e-5,4.022e-5,4190,0.1685,2018-10-29T12:31:00Z,WABI,BTC,2018-10-29T12:29:00Z
3.993e-5,4.022e-5,3.98e-5,4.021e-5,39505,1.58,2018-10-29T12:32:00Z,WABI,BTC,2018-10-29T12:29:00Z
3.994e-5,3.996e-5,3.993e-5,3.993e-5,1667,0.0665,2018-10-29T12:33:00Z,WABI,BTC,2018-10-29T12:29:00Z
3.994e-5,3.994e-5,3.994e-5,3.994e-5,0,0,2018-10-29T12:34:00Z,WABI,BTC,2018-10-29T12:29:00Z
3.985e-5,3.994e-5,3.985e-5,3.994e-5,0,0,2018-10-29T12:35:00Z,WABI,BTC,2018-10-29T12:29:00Z
1.166e-4,1.166e-4,1.165e-4,1.165e-4,25.24,0.002946,2018-10-29T12:30:00Z,VIA,BTC,2018-10-29T12:29:00Z
1.169e-4,1.169e-4,1.165e-4,1.166e-4,3839.37,0.4468,2018-10-29T12:31:00Z,VIA,BTC,2018-10-29T12:29:00Z
1.167e-4,1.167e-4,1.166e-4,1.166e-4,0.04,4.66e-6,2018-10-29T12:32:00Z,VIA,BTC,2018-10-29T12:29:00Z
